Lat
43.31699547
43.3151374
43.31637452
43.3190198
43.31876187
43.31662403
43.31684797
43.3182967
43.31782976
43.31729346
43.31759021
43.31787839
43.3224291
43.31828884
43.31766315
43.32234544
43.32069148
43.32734951
43.31687443
43.31768174
43.32271156
43.31669709
43.31634384
43.31533023
43.31705713
43.31504134
43.31748832
43.32038793
43.32073331
43.31936931
43.31823503
43.3162112
43.31845652
43.31957668
43.31983554
43.32050485
43.31480501
43.31783477
43.32071472
43.32190817
43.31519794
43.32345094
43.31414071
43.31611859
43.32109621
43.31695952
43.31563521
43.3219736
43.3178884
43.32053095
43.31563342
43.31852946
43.31859668
43.31828151
43.3178614
43.31799941
43.31851641
43.31946674
43.32014105
43.32137741
43.32387158
43.31466575
43.31740733
43.31682669
43.31868731
43.32591097
43.32241427
43.316841
43.31476228
43.31376404
43.32350216
43.31837721
43.31542362
43.31968109
43.32137321
43.31720591
43.31716885
43.31700417
43.31647965
43.32105043
43.31782841
43.32558416
43.31754021
43.31617603
43.31860047
43.31781786
43.31816851
43.31675841
43.32236308
43.31916028
43.31856333
43.31782632
43.31808954
43.32304181
43.31413186
43.31740987
43.32292994
43.31824841
43.31774078
43.32441337
43.31693984
43.31637956
43.31900282
43.3174644
43.31970011
43.3181302
43.31583644
43.31531446
43.31582092
43.31455677
43.3183161
43.32246508
43.31661129
43.32411067
43.32402606
43.31655629
43.32400726
43.32630996
43.31653506
43.32487963
43.31715792
43.31378092
43.31770626
43.31686798
43.32152031
43.31638842
43.31380122
43.31523454
43.31801554
43.32135576
43.31798402
43.32668491
43.31193695
43.31287052
43.31547205
43.32600032
43.32745083
43.31332477
43.324447
43.31521197
43.31793073
43.31964866
43.31173768
43.31911077
43.32046383
43.32530435
43.31520418
43.32033272
43.31468724
43.32075884
43.32700025
43.31243248
43.31422726
43.32418396
43.32672136
43.31638153
43.3168587
43.3257466
43.31616175
43.31529983
43.32579335
43.31403166
43.31436052
43.31909465
43.31628265
43.32718188
43.32684227
43.3206734
43.31215736
43.31977602
43.31268074
43.32476646
43.3182827
43.31856481
43.32649041
43.3259827
43.32614882
43.32127324
43.32615442
43.32397516
43.31665617
43.3145357
43.32549504
43.31662794
43.31545664
43.31790984
43.32526008
43.32064675
43.31715712
43.32538795
43.31930839
43.32159593
43.316879
43.3157805
43.31647674
43.31964485
43.31545478
43.31937909
43.31679057
43.32506199
43.32741672
43.32140203
43.31763428
43.31705889
43.31885924
43.31771874
43.32544651
43.31842759
43.3256887
43.32004174
43.31645365
43.31499862
43.31918683
43.31850225
43.3234469
43.32181549
43.31926196
43.31668417
43.31467103
43.32403955
43.31730295
43.3179446
43.32518892
43.32497099
43.3168055
43.31939029
43.32432421
43.32397236
43.31734869
43.3191607
43.3235631
43.32654128
43.32700513
43.3170099
43.32518612
43.3246196
43.32605689
43.32588003
43.32607719
43.32623259
43.32136773
43.31867141
43.32640945
43.32522415
43.31954312
43.31420228
43.3145518
43.31645995
43.31946892
43.31909047
43.31707873
43.32475983
43.31728219
43.31830229
43.32658631
43.32478876
43.32664978
43.31447154
43.31675487
43.32726109
43.32709216
43.32379619
43.31823929
43.31847075
43.31806896
43.31551824
43.31835012
43.315819
43.31428838
43.31523662
43.32091485
43.32071232
43.31847985
43.31412598
43.31659177
43.32042019
43.31629125
43.32193775
43.31970155
43.32170256
43.32544091
43.315728
43.32675174
43.31595759
43.31466217
43.3170029
43.31778221
43.31589226
43.31612746
43.31657918
43.32625382
43.31720356
43.32131757
43.31511202
43.31819846
43.31921856
43.3179698
43.32121164
43.31880931
43.3157294
43.31611299
43.31656658
43.31671217
43.31994141
43.32070579
43.31655351
43.31711349
43.31982101
43.32000394
43.31829692
43.31995821
43.31738695
43.31760534
43.31386289
43.31529008
43.3237848
43.32047166
43.32692351
43.3172329
43.31784346
43.3196655
43.31489395
43.3259397
43.32238092
